#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Baltics;;;;;;;;;;;;;;
c_thessalonike_adj_central_italian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_southern_italian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_tuscan;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_neapolitan;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_corsican;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_sardinian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_sicilian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_italian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_frankish;Thessaloniqan;Thessalonique;;;;;;;;;;;;x
c_thessalonike_adj_norman;Thessaloniqan;Thessalonique;;;;;;;;;;;;x
c_chalkidike_adj;Chalkidikan;Chalkidike;;;;;;;;;;;;x
c_chalkidike_adj_oghuz;Halkidikyan;Halkidikya;;;;;;;;;;;;x
c_chalkidike_adj_turkmen;Halkidikyan;Halkidikya;;;;;;;;;;;;x
c_chalkidike_adj_turkish;Halkidikyan;Halkidikya;;;;;;;;;;;;x
##;Strymon;;;;;;;;;;;;;
c_mosynopolis_adj;Mosynopolitan;Mosynopolis;;;;;;;;;;;;x
c_mosynopolis_adj_oghuz;Gümülcinan;Gümülcine;;;;;;;;;;;;x
c_mosynopolis_adj_turkmen;Gümülcinan;Gümülcine;;;;;;;;;;;;x
c_mosynopolis_adj_turkish;Gümülcinan;Gümülcine;;;;;;;;;;;;x
c_mosynopolis_adj_bulgarian;Gyumyurdzinan;Gyumyurdzina;;;;;;;;;;;;x
c_strymon_adj;Strymonitan;Strymonos;;;;;;;;;;;;x
c_strymon_adj_oghuz;Serezian;Serez;;;;;;;;;;;;x
c_strymon_adj_turkmen;Serezian;Serez;;;;;;;;;;;;x
c_strymon_adj_turkish;Serezian;Serez;;;;;;;;;;;;x
c_strymon_adj_serbian;Serian;Ser;;;;;;;;;;;;x
c_strymon_adj_bulgarian;Syarian;Syar;;;;;;;;;;;;x
c_traianopolis_adj;Traianopolitan;Traianopolis;;;;;;;;;;;;x
c_traianopolis_adj_oghuz;Demotikan;Demotika;;;;;;;;;;;;x
c_traianopolis_adj_turkmen;Demotikan;Demotika;;;;;;;;;;;;x
c_traianopolis_adj_turkish;Demotikan;Demotika;;;;;;;;;;;;x
c_traianopolis_adj_serbian;Dimotikan;Dimotika;;;;;;;;;;;;x
c_traianopolis_adj_bulgarian;Dimotikan;Dimotika;;;;;;;;;;;;x
##;Thrace;;;;;;;;;;;;;
c_thrake_adj;Thrakian;Thrake;;;;;;;;;;;;x
c_thrake_adj_oghuz;Trakyan;Trakya;;;;;;;;;;;;x
c_thrake_adj_turkmen;Trakyan;Trakya;;;;;;;;;;;;x
c_thrake_adj_turkish;Trakyan;Trakya;;;;;;;;;;;;x
c_thrake_adj_bulgarian;Trakijan;Trakija;;;;;;;;;;;;x
c_byzantion_adj_oghuz;Kostantiniyyan;Kostantiniyye;;;;;;;;;;;;x
c_byzantion_adj_turkmen;Kostantiniyyan;Kostantiniyye;;;;;;;;;;;;x
c_byzantion_adj_turkish;Kostantiniyyan;Kostantiniyye;;;;;;;;;;;;x
c_byzantion_adj_russian;Tsargrad;;;;;;;;;;;;;x
c_byzantion_adj_bohemian;Carzihradan;Carzihrad;;;;;;;;;;;;x
c_byzantion_adj_moravian;Carzihradan;Carzihrad;;;;;;;;;;;;x
c_byzantion_adj_polish;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_pommeranian;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_croatian;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_bosnian;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_serbian;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_karantanci;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_bulgarian;Tsargradian;Tsargrad;;;;;;;;;;;;x
c_byzantion_adj_norwegian;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_danish;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_swedish;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_anglonorse;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_gothic;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_norse;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_norsegaelic;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_icelandic;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_saxon;Miklagarðrian;Miklagarðr;;;;;;;;;;;;x
c_byzantion_adj_kurdish;Qustantiniyan;Qustantiniyah;;;;;;;;;;;;x
c_byzantion_adj_bedouin_arabic;Qustantiniyan;Qustantiniyah;;;;;;;;;;;;x
c_byzantion_adj_maghreb_arabic;Qustantiniyan;Qustantiniyah;;;;;;;;;;;;x
c_byzantion_adj_levantine_arabic;Qustantiniyan;Qustantiniyah;;;;;;;;;;;;x
c_byzantion_adj_egyptian_arabic;Qustantiniyan;Qustantiniyah;;;;;;;;;;;;x
c_byzantion_adj_andalusian_arabic;Qustantiniyan;Qustantiniyah;;;;;;;;;;;;x
##;Aegean Islands;;;;;;;;;;;;;
c_lesbos_adj;Aigaian;Nisia Aigaiaou;;;;;;;;;;;;x
c_lesbos_adj_dalmatian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_venetian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_ligurian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_central_italian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_southern_italian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_tuscan;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_neapolitan;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_corsican;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_sardinian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_sicilian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_italian;Lesbian;Lesbos;;;;;;;;;;;;x
c_lesbos_adj_oghuz;Midillian;Midilli;;;;;;;;;;;;x
c_lesbos_adj_turkmen;Midillian;Midilli;;;;;;;;;;;;x
c_lesbos_adj_turkish;Midillian;Midilli;;;;;;;;;;;;x
c_chios_adj_oghuz;Sakizan;Sakiz;;;;;;;;;;;;x
c_chios_adj_turkmen;Sakizan;Sakiz;;;;;;;;;;;;x
c_chios_adj_turkish;Sakizan;Sakiz;;;;;;;;;;;;x
c_naxos_adj;Kykladian;Kyklados;;;;;;;;;;;;x
c_naxos_adj_dalmatian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_venetian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_ligurian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_central_italian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_southern_italian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_tuscan;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_neapolitan;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_corsican;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_sardinian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_sicilian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_italian;Nassian;Nasso;;;;;;;;;;;;x
c_naxos_adj_oghuz;Kikladian;Kiklad;;;;;;;;;;;;x
c_naxos_adj_turkmen;Kikladian;Kiklad;;;;;;;;;;;;x
c_naxos_adj_turkish;Kikladian;Kiklad;;;;;;;;;;;;x
c_abydos_adj_oghuz;Canakkalan;Canakkale;;;;;;;;;;;;x
c_abydos_adj_turkmen;Canakkalan;Canakkale;;;;;;;;;;;;x
c_abydos_adj_turkish;Canakkalan;Canakkale;;;;;;;;;;;;x
c_kyzikos_adj_oghuz;Erdekian;Erdek;;;;;;;;;;;;x
c_kyzikos_adj_turkmen;Erdekian;Erdek;;;;;;;;;;;;x
c_kyzikos_adj_turkish;Erdekian;Erdek;;;;;;;;;;;;x
c_kaliopolis_adj_oghuz;Gelibolan;Gelibolu;;;;;;;;;;;;x
c_kaliopolis_adj_turkmen;Gelibolan;Gelibolu;;;;;;;;;;;;x
c_kaliopolis_adj_turkish;Gelibolan;Gelibolu;;;;;;;;;;;;x
##;Krete;;;;;;;;;;;;;
c_kaneia_adj;Chaneian;Chaneia;;;;;;;;;;;;x
c_kaneia_adj_dalmatian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_venetian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_ligurian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_central_italian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_southern_italian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_tuscan;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_neapolitan;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_corsican;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_sardinian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_sicilian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_italian;Canean;Canea;;;;;;;;;;;;x
c_kaneia_adj_oghuz;Hanyan;Hanya;;;;;;;;;;;;x
c_kaneia_adj_turkmen;Hanyan;Hanya;;;;;;;;;;;;x
c_kaneia_adj_turkish;Hanyan;Hanya;;;;;;;;;;;;x
c_kaneia_adj_bedouin_arabic;Hanimian;Hanim;;;;;;;;;;;;x
c_kaneia_adj_maghreb_arabic;Hanimian;Hanim;;;;;;;;;;;;x
c_kaneia_adj_levantine_arabic;Hanimian;Hanim;;;;;;;;;;;;x
c_kaneia_adj_egyptian_arabic;Hanimian;Hanim;;;;;;;;;;;;x
c_kaneia_adj_andalusian_arabic;Hanimian;Hanim;;;;;;;;;;;;x
c_chandax_adj;Khándaxan;Khándax;;;;;;;;;;;;x
c_chandax_adj_dalmatian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_venetian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_ligurian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_central_italian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_southern_italian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_tuscan;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_neapolitan;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_corsican;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_sardinian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_sicilian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_italian;Candian;Candia;;;;;;;;;;;;x
c_chandax_adj_frankish;Candian;Candie;;;;;;;;;;;;x
c_chandax_adj_norman;Candian;Candie;;;;;;;;;;;;x
c_chandax_adj_oghuz;Kandiyan;Kandiye;;;;;;;;;;;;x
c_chandax_adj_turkmen;Kandiyan;Kandiye;;;;;;;;;;;;x
c_chandax_adj_turkish;Kandiyan;Kandiye;;;;;;;;;;;;x
c_chandax_adj_bedouin_arabic;Khandaqi;Khandaq;;;;;;;;;;;;x
c_chandax_adj_maghreb_arabic;Khandaqi;Khandaq;;;;;;;;;;;;x
c_chandax_adj_levantine_arabic;Khandaqi;Khandaq;;;;;;;;;;;;x
c_chandax_adj_egyptian_arabic;Khandaqi;Khandaq;;;;;;;;;;;;x
c_chandax_adj_andalusian_arabic;Khandaqi;Khandaq;;;;;;;;;;;;x
##;Paphlagonia;;;;;;;;;;;;;
c_paphlagonia_adj_dalmatian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_venetian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_ligurian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_central_italian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_southern_italian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_tuscan;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_neapolitan;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_corsican;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_sardinian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_sicilian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_italian;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_frankish;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_norman;Paphlagonian;Paphlagonia;;;;;;;;;;;;x
c_paphlagonia_adj_oghuz;Kastamúniyyan;Kastamúniyye;;;;;;;;;;;;x
c_paphlagonia_adj_turkmen;Kastamúniyyan;Kastamúniyye;;;;;;;;;;;;x
c_paphlagonia_adj_turkish;Kastamúniyyan;Kastamúniyye;;;;;;;;;;;;x
c_amastris_adj;Amastrian;Amastris;;;;;;;;;;;;x
c_amastris_adj_oghuz;Amasran;Amasra;;;;;;;;;;;;x
c_amastris_adj_turkmen;Amasran;Amasra;;;;;;;;;;;;x
c_amastris_adj_turkish;Amasran;Amasra;;;;;;;;;;;;x
c_gangra_adj;Gangrian;Gangra;;;;;;;;;;;;x
c_gangra_adj_oghuz;Çankiran;Çankiri;;;;;;;;;;;;x
c_gangra_adj_turkmen;Çankiran;Çankiri;;;;;;;;;;;;x
c_gangra_adj_turkish;Çankiran;Çankiri;;;;;;;;;;;;x
##;Boukellarion;;;;;;;;;;;;;
c_herakleia_adj_dalmatian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_venetian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_ligurian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_central_italian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_southern_italian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_tuscan;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_neapolitan;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_corsican;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_sardinian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_sicilian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_italian;Heraclean;Heraclea;;;;;;;;;;;;x
c_herakleia_adj_frankish;Héracléan;Héraclée;;;;;;;;;;;;x
c_herakleia_adj_norman;Héracléan;Héraclée;;;;;;;;;;;;x
c_herakleia_adj_oghuz;Ereglian;Eregli;;;;;;;;;;;;x
c_herakleia_adj_turkmen;Ereglian;Eregli;;;;;;;;;;;;x
c_herakleia_adj_turkish;Ereglian;Eregli;;;;;;;;;;;;x
c_vithynion_adj;Bithynian;Vithynion;;;;;;;;;;;;x
c_vithynion_adj_dalmatian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_venetian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_ligurian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_central_italian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_southern_italian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_tuscan;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_neapolitan;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_corsican;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_sardinian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_sicilian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_italian;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_frankish;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_norman;Claudiopolitan;Claudiopolis;;;;;;;;;;;;x
c_vithynion_adj_oghuz;Bólían;Bólí;;;;;;;;;;;;x
c_vithynion_adj_turkmen;Bólían;Bólí;;;;;;;;;;;;x
c_vithynion_adj_turkish;Bólían;Bólí;;;;;;;;;;;;x
c_ankyra_adj_oghuz;Engüriyyan;Engüriyye;;;;;;;;;;;;x
c_ankyra_adj_turkmen;Engüriyyan;Engüriyye;;;;;;;;;;;;x
c_ankyra_adj_turkish;Engüriyyan;Engüriyye;;;;;;;;;;;;x
##;Samos;;;;;;;;;;;;;
c_adramyttion_adj;Aiolían;Aiolía;;;;;;;;;;;;x
c_adramyttion_adj_oghuz;Edremitan;Edremit;;;;;;;;;;;;x
c_adramyttion_adj_turkmen;Edremitan;Edremit;;;;;;;;;;;;x
c_adramyttion_adj_turkish;Edremitan;Edremit;;;;;;;;;;;;x
c_ephesos_adj;Ionían;Ionía;;;;;;;;;;;;x
c_ephesos_adj_oghuz;Aydinian;Aydin;;;;;;;;;;;;x
c_ephesos_adj_turkmen;Aydinian;Aydin;;;;;;;;;;;;x
c_ephesos_adj_turkish;Aydinian;Aydin;;;;;;;;;;;;x
c_smyrna_adj_oghuz;Izmirian;Izmir;;;;;;;;;;;;x
c_smyrna_adj_turkmen;Izmirian;Izmir;;;;;;;;;;;;x
c_smyrna_adj_turkish;Izmirian;Izmir;;;;;;;;;;;;x
c_smyrna_adj_frankish;Smyrnian;Smyrne;;;;;;;;;;;;x
c_smyrna_adj_norman;Smyrnian;Smyrne;;;;;;;;;;;;x
##;Thracesia;;;;;;;;;;;;;
c_thyateira_adj;Lydian;Lydia;;;;;;;;;;;;x
c_thyateira_adj_oghuz;Ak Hisaran;Ak Hisar;;;;;;;;;;;;x
c_thyateira_adj_turkmen;Ak Hisaran;Ak Hisar;;;;;;;;;;;;x
c_thyateira_adj_turkish;Ak Hisaran;Ak Hisar;;;;;;;;;;;;x
c_laodikeia_adj;Karian;Karia;;;;;;;;;;;;x
c_laodikeia_adj_dalmatian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_venetian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_ligurian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_central_italian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_southern_italian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_tuscan;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_neapolitan;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_corsican;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_sardinian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_sicilian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_italian;Laodicean;Laodicea;;;;;;;;;;;;x
c_laodikeia_adj_frankish;Laodicéan;Laodicée;;;;;;;;;;;;x
c_laodikeia_adj_norman;Laodicéan;Laodicée;;;;;;;;;;;;x
c_laodikeia_adj_oghuz;Ladikian;Ladik;;;;;;;;;;;;x
c_laodikeia_adj_turkmen;Ladikian;Ladik;;;;;;;;;;;;x
c_laodikeia_adj_turkish;Ladikian;Ladik;;;;;;;;;;;;x
c_philadelphia_adj;Philadelpheian;Philadelpheia;;;;;;;;;;;;x
c_philadelphia_adj_dalmatian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_venetian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_ligurian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_central_italian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_southern_italian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_tuscan;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_neapolitan;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_corsican;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_phildelphia_adj_sardinian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_sicilian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_italian;Philadelphean;Philadelphea;;;;;;;;;;;;x
c_philadelphia_adj_frankish;Philadelphéan;Philadelphée;;;;;;;;;;;;x
c_philadelphia_adj_norman;Philadelphéan;Philadelphée;;;;;;;;;;;;x
c_philadelphia_adj_oghuz;Ala Šehiran;Ala Šehir;;;;;;;;;;;;x
c_philadelphia_adj_turkmen;Ala Šehiran;Ala Šehir;;;;;;;;;;;;x
c_philadelphia_adj_turkish;Ala Šehiran;Ala Šehir;;;;;;;;;;;;x
##;Opsikon;;;;;;;;;;;;;
c_nikaea_adj_dalmatian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_venetian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_ligurian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_central_italian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_southern_italian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_tuscan;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_neapolitan;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_corsican;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_sardinian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_sicilian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_italian;Nicean;Nicea;;;;;;;;;;;;x
c_nikaea_adj_frankish;Nicéan;Nicée;;;;;;;;;;;;x
c_nikaea_adj_norman;Nicéan;Nicée;;;;;;;;;;;;x
c_nikaea_adj_oghuz;Iznikian;Iznik;;;;;;;;;;;;x
c_nikaea_adj_turkmen;Iznikian;Iznik;;;;;;;;;;;;x
c_nikaea_adj_turkish;Iznikian;Iznik;;;;;;;;;;;;x
c_nikaea_adj_bedouin_arabic;Níqíyan;Níqíyah;;;;;;;;;;;;x
c_nikaea_adj_maghreb_arabic;Níqíyan;Níqíyah;;;;;;;;;;;;x
c_nikaea_adj_levantine_arabic;Níqíyan;Níqíyah;;;;;;;;;;;;x
c_nikaea_adj_egyptian_arabic;Níqíyan;Níqíyah;;;;;;;;;;;;x
c_nikaea_adj_andalusian_arabic;Níqíyan;Níqíyah;;;;;;;;;;;;x
c_prusa_adj;Prousan;Prousa;;;;;;;;;;;;x
c_prusa_adj_dalmatian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_venetian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_ligurian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_central_italian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_southern_italian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_tuscan;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_neapolitan;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_corsican;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_sardinian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_sicilian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_italian;Prusian;Prusa;;;;;;;;;;;;x
c_prusa_adj_frankish;Prusian;Pruse;;;;;;;;;;;;x
c_prusa_adj_norman;Prusian;Pruse;;;;;;;;;;;;x
c_prusa_adj_oghuz;Bursan;Bursa;;;;;;;;;;;;x
c_prusa_adj_turkmen;Bursan;Bursa;;;;;;;;;;;;x
c_prusa_adj_turkish;Bursan;Bursa;;;;;;;;;;;;x
c_sangarios_adj;Sangarian;Sangarios;;;;;;;;;;;;x
c_sangarios_adj_oghuz;Sögütian;Sögüt;;;;;;;;;;;;x
c_sangarios_adj_turkmen;Sögütian;Sögüt;;;;;;;;;;;;x
c_sangarios_adj_turkish;Sögütian;Sögüt;;;;;;;;;;;;x
c_akhyraous_adj;Mysian;Mysia;;;;;;;;;;;;x
c_akhyraous_adj_oghuz;Karasian;Karasi;;;;;;;;;;;;x
c_akhyraous_adj_turkmen;Karasian;Karasi;;;;;;;;;;;;x
c_akhyraous_adj_turkish;Karasian;Karasi;;;;;;;;;;;;x
c_akhyraous_adj_frankish;Mysian;Mysia;;;;;;;;;;;;x
c_akhyraous_adj_norman;Mysian;Mysia;;;;;;;;;;;;x
c_dorylaion_adj_dalmatian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_venetian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_ligurian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_central_italian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_southern_italian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_tuscan;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_neapolitan;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_corsican;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_sardinian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_sicilian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_italian;Dorylean;Dorylea;;;;;;;;;;;;x
c_dorylaion_adj_frankish;Doryléan;Dorylée;;;;;;;;;;;;x
c_dorylaion_adj_norman;Doryléan;Dorylée;;;;;;;;;;;;x
c_dorylaion_adj_oghuz;Kütahiyan;Kütahiya;;;;;;;;;;;;x
c_dorylaion_adj_turkmen;Kütahiyan;Kütahiya;;;;;;;;;;;;x
c_dorylaion_adj_turkish;Kütahiyan;Kütahiya;;;;;;;;;;;;x
c_dorylaion_adj_bedouin_arabic;Daruliyyan;Daruliyyah;;;;;;;;;;;;x
c_dorylaion_adj_maghreb_arabic;Daruliyyan;Daruliyyah;;;;;;;;;;;;x
c_dorylaion_adj_levantine_arabic;Daruliyyan;Daruliyyah;;;;;;;;;;;;x
c_dorylaion_adj_egyptian_arabic;Daruliyyan;Daruliyyah;;;;;;;;;;;;x
c_dorylaion_adj_andalusian_arabic;Daruliyyan;Daruliyyah;;;;;;;;;;;;x
##;Optimatoi;;;;;;;;;;;;;
c_nikomedia_adj_dalmatian;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_venetian;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_ligurian;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_central_italian;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_southern_italian;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_tuscan;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_neapolitan;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_corsican;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_sardinian;Nicomedian;Nicomedia;;;;;;;;;;;;x
c_nikomedia_adj_sicilian;Nicomedian;Nicomedia;;;;;;;;;;;;x
